"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200345","Population aged 25-64 years (thousands) ","GRC","Greece","2020","2020",5616,,
"200345","Population aged 25-64 years (thousands) ","GRC","Greece","2021","2021",5553,,
"200345","Population aged 25-64 years (thousands) ","GRC","Greece","2022","2022",5486,,
"200345","Population aged 25-64 years (thousands) ","GRC","Greece","2023","2023",5446,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2017","2017",193,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2018","2018",190,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2019","2019",186,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2020","2020",183,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2021","2021",181,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2022","2022",179,,
"200345","Population aged 25-64 years (thousands) ","MTQ","Martinique","2023","2023",177,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2017","2017",3887,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2018","2018",3831,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2019","2019",3767,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2020","2020",3705,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2021","2021",3639,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2022","2022",3571,,
"200144","Population aged 15-24 years (thousands)","PRK","Democratic People's Republic of Korea","2023","2023",3510,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2017","2017",11,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2018","2018",11,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2019","2019",12,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2020","2020",12,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2021","2021",12,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2022","2022",13,,
"200151","Population aged 65 years or older (thousands)","BMU","Bermuda","2023","2023",13,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2017","2017",1017,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2018","2018",1008,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2019","2019",998,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2020","2020",985,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2021","2021",972,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2022","2022",956,,
"200343","Population aged 14 years or younger (thousands)","BGR","Bulgaria","2023","2023",943,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2017","2017",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2018","2018",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2019","2019",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2020","2020",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2021","2021",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2022","2022",27,,
"200345","Population aged 25-64 years (thousands) ","KNA","Saint Kitts and Nevis","2023","2023",27,,
"200101","Total population (thousands)","SSD","South Sudan","2017","2017",10876,,
"200101","Total population (thousands)","SSD","South Sudan","2018","2018",10441,,
"200101","Total population (thousands)","SSD","South Sudan","2019","2019",10350,,
"200101","Total population (thousands)","SSD","South Sudan","2020","2020",10545,,
"200101","Total population (thousands)","SSD","South Sudan","2021","2021",10667,,
"200101","Total population (thousands)","SSD","South Sudan","2022","2022",10830,,
"200101","Total population (thousands)","SSD","South Sudan","2023","2023",10997,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2017","2017",2486,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2018","2018",2426,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2019","2019",2386,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2020","2020",2372,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2021","2021",2399,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2022","2022",2464,,
"200144","Population aged 15-24 years (thousands)","KAZ","Kazakhstan","2023","2023",2564,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2017","2017",92,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2018","2018",95,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2019","2019",97,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2020","2020",100,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2021","2021",101,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2022","2022",103,,
"200151","Population aged 65 years or older (thousands)","MNE","Montenegro","2023","2023",105,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2017","2017",50,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2018","2018",51,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2019","2019",51,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2020","2020",52,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2021","2021",52,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2022","2022",53,,
"200345","Population aged 25-64 years (thousands) ","ATG","Antigua and Barbuda","2023","2023",53,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2017","2017",3025,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2018","2018",3136,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2019","2019",3257,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2020","2020",3385,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2021","2021",3511,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2022","2022",3620,,
"200151","Population aged 65 years or older (thousands)","MMR","Myanmar","2023","2023",3765,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2017","2017",33,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2018","2018",32,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2019","2019",31,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2020","2020",30,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","SEN","Senegal","2021","2021",29,,
"200101","Total population (thousands)","NCL","New Caledonia","2017","2017",284,,
"200101","Total population (thousands)","NCL","New Caledonia","2018","2018",285,,
"200101","Total population (thousands)","NCL","New Caledonia","2019","2019",285,,
"200101","Total population (thousands)","NCL","New Caledonia","2020","2020",286,,
"200101","Total population (thousands)","NCL","New Caledonia","2021","2021",287,,
"200101","Total population (thousands)","NCL","New Caledonia","2022","2022",288,,
"200101","Total population (thousands)","NCL","New Caledonia","2023","2023",291,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2017","2017",227,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2018","2018",227,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2019","2019",230,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2020","2020",230,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2021","2021",231,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2022","2022",231,,
"200343","Population aged 14 years or younger (thousands)","GUY","Guyana","2023","2023",232,,
"200101","Total population (thousands)","THA","Thailand","2017","2017",70767,,
"200101","Total population (thousands)","THA","Thailand","2018","2018",71029,,
"200101","Total population (thousands)","THA","Thailand","2019","2019",71226,,
"200101","Total population (thousands)","THA","Thailand","2020","2020",71389,,
"200101","Total population (thousands)","THA","Thailand","2021","2021",71562,,
"200101","Total population (thousands)","THA","Thailand","2022","2022",71640,,
"200101","Total population (thousands)","THA","Thailand","2023","2023",71754,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2017","2017",4011,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2018","2018",4138,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2019","2019",4268,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2020","2020",4399,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2021","2021",4530,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2022","2022",4660,,
"200345","Population aged 25-64 years (thousands) ","HND","Honduras","2023","2023",4792,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2017","2017",5043,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2018","2018",5246,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2019","2019",5473,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2020","2020",5725,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2021","2021",5992,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2022","2022",6139,,
"200151","Population aged 65 years or older (thousands)","PHL","Philippines","2023","2023",6427,,
"200101","Total population (thousands)","USA","United States of America","2017","2017",328553,,
"200101","Total population (thousands)","USA","United States of America","2018","2018",331029,,
"200101","Total population (thousands)","USA","United States of America","2019","2019",333251,,
"200101","Total population (thousands)","USA","United States of America","2020","2020",335388,,
"200101","Total population (thousands)","USA","United States of America","2021","2021",336496,,
"200101","Total population (thousands)","USA","United States of America","2022","2022",337499,,
"200101","Total population (thousands)","USA","United States of America","2023","2023",339080,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2017","2017",388,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2018","2018",399,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2019","2019",411,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2020","2020",422,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2021","2021",430,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2022","2022",439,,
"200151","Population aged 65 years or older (thousands)","SVN","Slovenia","2023","2023",449,,
"200101","Total population (thousands)","FIN","Finland","2017","2017",5503,,
"200101","Total population (thousands)","FIN","Finland","2018","2018",5513,,
"200101","Total population (thousands)","FIN","Finland","2019","2019",5518,,
"200101","Total population (thousands)","FIN","Finland","2020","2020",5525,,
"200101","Total population (thousands)","FIN","Finland","2021","2021",5534,,
"200101","Total population (thousands)","FIN","Finland","2022","2022",5538,,
"200101","Total population (thousands)","FIN","Finland","2023","2023",5543,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2017","2017",626,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2018","2018",658,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2019","2019",690,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2020","2020",724,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2021","2021",755,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2022","2022",783,,
"200151","Population aged 65 years or older (thousands)","UGA","Uganda","2023","2023",817,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2017","2017",2890,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2018","2018",2944,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2019","2019",2988,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2020","2020",3022,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2021","2021",3047,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2022","2022",3065,,
"200343","Population aged 14 years or younger (thousands)","TUN","Tunisia","2023","2023",3074,,
"200101","Total population (thousands)","TUV","Tuvalu","2017","2017",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2018","2018",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2019","2019",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2020","2020",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2021","2021",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2022","2022",11,,
"200101","Total population (thousands)","TUV","Tuvalu","2023","2023",11,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2017","2017",1124,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2018","2018",1132,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2019","2019",1140,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2020","2020",1144,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2021","2021",1147,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2022","2022",1151,,
"200343","Population aged 14 years or younger (thousands)","PAN","Panama","2023","2023",1153,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2017","2017",24526,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2018","2018",25170,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2019","2019",25818,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2020","2020",26478,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2021","2021",27146,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2022","2022",27810,,
"200101","Total population (thousands)","CIV","Côte d'Ivoire","2023","2023",28511,,
"200101","Total population (thousands)","MNG","Mongolia","2017","2017",3062,,
"200101","Total population (thousands)","MNG","Mongolia","2018","2018",3130,,
"200101","Total population (thousands)","MNG","Mongolia","2019","2019",3198,,
"200101","Total population (thousands)","MNG","Mongolia","2020","2020",3266,,
"200101","Total population (thousands)","MNG","Mongolia","2021","2021",3322,,
"200101","Total population (thousands)","MNG","Mongolia","2022","2022",3373,,
"200101","Total population (thousands)","MNG","Mongolia","2023","2023",3423,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2017","2017",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2018","2018",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2019","2019",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2020","2020",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","CHE","Switzerland","2021","2021",1.5,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2018","2018",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2019","2019",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2020","2020",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ZZA","Channel Islands","2021","2021",81,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2017","2017",11350,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2018","2018",11522,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2019","2019",11692,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2020","2020",11862,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2021","2021",12010,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2022","2022",12149,,
"200101","Total population (thousands)","BOL","Bolivia (Plurinational State of)","2023","2023",12299,,
"200101","Total population (thousands)","PER","Peru","2017","2017",31363,,
"200101","Total population (thousands)","PER","Peru","2018","2018",31848,,
"200101","Total population (thousands)","PER","Peru","2019","2019",32559,,
"200101","Total population (thousands)","PER","Peru","2020","2020",33090,,
"200101","Total population (thousands)","PER","Peru","2021","2021",33519,,
"200101","Total population (thousands)","PER","Peru","2022","2022",33912,,
"200101","Total population (thousands)","PER","Peru","2023","2023",34187,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2017","2017",18,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2018","2018",19,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2019","2019",19,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2020","2020",20,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2021","2021",20,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2022","2022",20,,
"200151","Population aged 65 years or older (thousands)","VIR","United States Virgin Islands","2023","2023",20,,
"200101","Total population (thousands)","LBN","Lebanon","2017","2017",6186,,
"200101","Total population (thousands)","LBN","Lebanon","2018","2018",6032,,
"200101","Total population (thousands)","LBN","Lebanon","2019","2019",5869,,
"200101","Total population (thousands)","LBN","Lebanon","2020","2020",5695,,
"200101","Total population (thousands)","LBN","Lebanon","2021","2021",5631,,
"200101","Total population (thousands)","LBN","Lebanon","2022","2022",5554,,
"200101","Total population (thousands)","LBN","Lebanon","2023","2023",5426,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2017","2017",8,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2018","2018",8,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2019","2019",8,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2020","2020",8,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2021","2021",7,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2022","2022",7,,
"200144","Population aged 15-24 years (thousands)","GRL","Greenland","2023","2023",7,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2017","2017",841,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2018","2018",852,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2019","2019",864,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2020","2020",879,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2021","2021",889,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2022","2022",895,,
"200151","Population aged 65 years or older (thousands)","HRV","Croatia","2023","2023",907,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2017","2017",10747,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2018","2018",10758,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2019","2019",10733,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2020","2020",10691,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2021","2021",10617,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2022","2022",10534,,
"200343","Population aged 14 years or younger (thousands)","ARG","Argentina","2023","2023",10450,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2017","2017",6783,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2018","2018",6661,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2019","2019",6526,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2020","2020",6377,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2021","2021",6239,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2022","2022",6089,,
"200343","Population aged 14 years or younger (thousands)","KOR","Republic of Korea","2023","2023",5903,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2017","2017",1459,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2018","2018",1485,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2019","2019",1510,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2020","2020",1533,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2021","2021",1562,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2022","2022",1581,,
"200345","Population aged 25-64 years (thousands) ","JAM","Jamaica","2023","2023",1596,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2018","2018",-0.1,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2019","2019",-0.1,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2020","2020",-0.1,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2021","2021",-0.1,,
"SP_POP_GROW","Population growth (annual %)","KNA","Saint Kitts and Nevis","2022","2022",0.1,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2017","2017",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2018","2018",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2019","2019",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2020","2020",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2021","2021",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2022","2022",4,,
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2023","2023",4,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2017","2017",1151,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2018","2018",1202,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2019","2019",1257,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2020","2020",1313,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2021","2021",1341,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2022","2022",1380,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2023","2023",1439,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2017","2017",12642,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2018","2018",12924,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2019","2019",13186,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2020","2020",13445,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2021","2021",13649,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2022","2022",13871,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2023","2023",14123,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2017","2017",4915,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2018","2018",4993,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2019","2019",5069,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2020","2020",5137,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2021","2021",5203,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2022","2022",5267,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2023","2023",5331,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2017","2017",4507,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2018","2018",4674,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2019","2019",4866,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2020","2020",5023,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2021","2021",5193,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2022","2022",5376,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2023","2023",5557,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2017","2017",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2018","2018",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2019","2019",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2020","2020",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2021","2021",2.6,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2022","2022",2.6,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2017","2017",1178,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2018","2018",1163,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2019","2019",1156,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2020","2020",1156,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2021","2021",1166,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2022","2022",1187,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2023","2023",1207,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2017","2017",90,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2018","2018",91,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2019","2019",92,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2020","2020",94,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2021","2021",96,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2022","2022",96,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2023","2023",97,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2017","2017",40721,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2018","2018",40851,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2019","2019",40923,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2020","2020",40956,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2021","2021",41019,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2022","2022",41026,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2023","2023",40982,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2017","2017",842,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2018","2018",869,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2019","2019",898,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2020","2020",929,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2021","2021",955,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2022","2022",973,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2023","2023",997,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2017","2017",67,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2018","2018",66,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2019","2019",66,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2020","2020",65,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2021","2021",65,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2022","2022",64,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2023","2023",64,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2017","2017",515,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2018","2018",512,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2019","2019",508,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2020","2020",503,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2021","2021",498,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2022","2022",493,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2023","2023",488,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2017","2017",96,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2018","2018",100,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2019","2019",104,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2020","2020",109,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2021","2021",113,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2022","2022",116,,
